id,application_area,web_surface,meal_production_step,form_key,source_type,source_file,source_path,context,message_key,message_en,message_fr,message_nl,notes,duplicate_group,duplicate_count
UFM-0545,ingredient mgmt,form view,,Config: Ingredients Management,form config,docs/config/exports/staging/config_ingredients_mgmt.json,$.questions[7].options[3],CHECKBOX DIETARY_APPLICABILITY option,questions.7.option.4,Vegan,,,,D089,3
UFM-0546,ingredient mgmt,form view,,Config: Ingredients Management,form config,docs/config/exports/staging/config_ingredients_mgmt.json,$.questions[7].options[4],CHECKBOX DIETARY_APPLICABILITY option,questions.7.option.5,Vegetarian,,,,D090,3
UFM-0547,ingredient mgmt,form view,,Config: Ingredients Management,form config,docs/config/exports/staging/config_ingredients_mgmt.json,$.questions[7].q,CHECKBOX DIETARY_APPLICABILITY question label,questions.7.q,Dietary applicability,,,,D086,2
UFM-0548,ingredient mgmt,form view,,Config: Ingredients Management,form config,docs/config/exports/staging/config_ingredients_mgmt.json,$.questions[7].ui.helperText,Question DIETARY_APPLICABILITY (CHECKBOX) helperText,questions.7.ui.helperText,Select one or more dietary applicability values.,,,,,
UFM-0549,ingredient mgmt,form view,,Config: Ingredients Management,form config,docs/config/exports/staging/config_ingredients_mgmt.json,$.questions[8].q,DATE EFFECTIVE_START_DATE question label,questions.8.q,Effective start date,,,,,
UFM-0550,ingredient mgmt,form view,,Config: Ingredients Management,form config,docs/config/exports/staging/config_ingredients_mgmt.json,$.questions[9].q,DATE EFFECTIVE_END_DATE question label,questions.9.q,Effective end date,,,,,
UFM-0551,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.dedupRules[0].message,Item uniqueLeftoverSourceRow message,dedupRules.0.message,This leftover already exists for the source record.,,,,,
UFM-0552,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[0].q,TEXT LEFTOVER_ID question label,definition.questions.0.q,Leftover ID,,,,,
UFM-0553,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[1].options[0],CHOICE LEFTOVER_STATUS option,definition.questions.1.option.1,available,,,,D091,2
UFM-0554,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[1].options[1],CHOICE LEFTOVER_STATUS option,definition.questions.1.option.2,used,,,,,
UFM-0555,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[1].options[2],CHOICE LEFTOVER_STATUS option,definition.questions.1.option.3,expired,,,,,
UFM-0556,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[1].q,CHOICE LEFTOVER_STATUS question label,definition.questions.1.q,Leftover status,,,,,
UFM-0557,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[10].q,NUMBER LEFTOVER_QTY question label,definition.questions.10.q,Quantity,,,,D099,10
UFM-0558,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[10].validationRules[0].message,Question LEFTOVER_QTY (NUMBER) message,definition.questions.10.validationRules.0.message,Enter a quantity greater than 0.,,,,D100,2
UFM-0559,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[11].q,CHOICE LEFTOVER_UNIT question label,definition.questions.11.q,Unit,,,,D101,9
UFM-0560,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[11].validationRules[0].message,Question LEFTOVER_UNIT (CHOICE) message,definition.questions.11.validationRules.0.message,Select a unit.,,,,D102,2
UFM-0561,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[13].q,NUMBER LEFTOVER_PORTIONS question label,definition.questions.13.q,Portions,,,,D103,3
UFM-0562,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[13].validationRules[0].message,Question LEFTOVER_PORTIONS (NUMBER) message,definition.questions.13.validationRules.0.message,Enter a whole number greater than 0.,,,,D104,2
UFM-0563,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[14].q,DATE LEFTOVER_EXP_DATE question label,definition.questions.14.q,Expiration date,,,,D105,2
UFM-0564,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[15].q,TEXT LEFTOVER_NOTES question label,definition.questions.15.q,Notes,,,,,
UFM-0565,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[2].options[0],CHOICE LEFTOVER_KIND option,definition.questions.2.option.1,Multi-ingredient,,,,D092,2
UFM-0566,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[2].options[1],CHOICE LEFTOVER_KIND option,definition.questions.2.option.2,Single-ingredient,,,,D093,2
UFM-0567,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[2].q,CHOICE LEFTOVER_KIND question label,definition.questions.2.q,Leftover type,,,,,
UFM-0568,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[21].lineItemConfig.fields[0].label,CHOICE ING label,definition.questions.21.lineItemConfig.fields.0.label,Ingredient,,,,D098,10
UFM-0569,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[21].lineItemConfig.fields[1].label,TEXT CAT label,definition.questions.21.lineItemConfig.fields.1.label,Category,,,,D084,4
UFM-0570,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[21].lineItemConfig.fields[2].label,TEXT ALLERGEN label,definition.questions.21.lineItemConfig.fields.2.label,Allergen,,,,D085,4
UFM-0571,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[21].lineItemConfig.fields[3].label,NUMBER QTY label,definition.questions.21.lineItemConfig.fields.3.label,Quantity,,,,D099,10
UFM-0572,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[21].lineItemConfig.fields[4].label,CHOICE UNIT label,definition.questions.21.lineItemConfig.fields.4.label,Unit,,,,D101,9
UFM-0573,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[21].q,LINE_ITEM_GROUP LEFTOVER_INGREDIENTS_LI question label,definition.questions.21.q,Ingredients,,,,D106,8
UFM-0574,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[4].q,TEXT LEFTOVER_MEAL_TYPE question label,definition.questions.4.q,Meal type,,,,D094,2
UFM-0575,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[5].dataSource.tooltipLabel,Item Recipes Data tooltipLabel,definition.questions.5.dataSource.tooltipLabel,Instructions,,,,D097,7
UFM-0576,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[5].q,CHOICE LEFTOVER_RECIPE question label,definition.questions.5.q,Recipe,,,,D095,4
UFM-0577,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[5].validationRules[0].message,Question LEFTOVER_RECIPE (CHOICE) message,definition.questions.5.validationRules.0.message,Select the leftover recipe.,,,,D096,2
UFM-0578,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[6].q,CHOICE LEFTOVER_INGREDIENT question label,definition.questions.6.q,Ingredient,,,,D098,10
UFM-0579,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[6].validationRules[0].message,Question LEFTOVER_INGREDIENT (CHOICE) message,definition.questions.6.validationRules.0.message,Select the leftover ingredient.,,,,,
UFM-0580,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[7].q,TEXT LEFTOVER_CAT question label,definition.questions.7.q,Category,,,,D084,4
UFM-0581,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[8].q,TEXT LEFTOVER_ALLERGEN question label,definition.questions.8.q,Allergen,,,,D085,4
UFM-0582,ingredient mgmt,form view,,Config: Leftover Bank,form config,docs/config/exports/staging/config_leftover_bank.json,$.definition.questions[9].q,TEXT DIETARY_APPLICABILITY question label,definition.questions.9.q,Dietary applicability,,,,D086,2
UFM-0583,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.form.description,form description,form.description,Internal utilisation data used to track quantity-based leftover bank usage across records.,,,,,
UFM-0584,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.form.submitButtonLabel,form submitButtonLabel,form.submitButtonLabel,Save,,,,D026,3
UFM-0585,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.form.summaryButtonLabel,form summaryButtonLabel,form.summaryButtonLabel,Summary,,,,D108,2
UFM-0586,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.form.title,form title,form.title,Leftover Utilisation,,,,D107,3
UFM-0587,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[0].q,TEXT UTILISATION_ID question label,questions.0.q,Utilisation ID,,,,,
UFM-0588,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[1].q,TEXT RESOURCE_FORM_KEY question label,questions.1.q,Bank form key,,,,,
UFM-0589,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[10].options[0],CHOICE STATUS option,questions.10.option.1,active,,,,D079,7
UFM-0590,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[10].options[1],CHOICE STATUS option,questions.10.option.2,released,,,,,
UFM-0591,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[10].q,CHOICE STATUS question label,questions.10.q,Utilisation status,,,,,
UFM-0592,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[11].q,TEXT SOURCE_FORM_KEY question label,questions.11.q,Source form key,,,,,
UFM-0593,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[12].q,TEXT SOURCE_RECORD_ID question label,questions.12.q,Source record ID,,,,,
UFM-0594,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[13].q,TEXT SOURCE_PARENT_GROUP_ID question label,questions.13.q,Source parent group ID,,,,,
UFM-0595,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[14].q,TEXT SOURCE_PARENT_ROW_ID question label,questions.14.q,Source parent row ID,,,,,
UFM-0596,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[15].q,TEXT SOURCE_OUTPUT_GROUP_ID question label,questions.15.q,Source output group ID,,,,,
UFM-0597,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[16].q,TEXT SOURCE_OUTPUT_ROW_ID question label,questions.16.q,Source output row ID,,,,,
UFM-0598,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[17].q,TEXT SOURCE_OUTPUT_KEY_FIELD_ID question label,questions.17.q,Source output key field ID,,,,,
UFM-0599,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[2].q,TEXT RESOURCE_RECORD_ID question label,questions.2.q,Bank record ID,,,,,
UFM-0600,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[3].q,TEXT RESOURCE_ITEM_ID question label,questions.3.q,Bank item ID,,,,,
UFM-0601,ingredient mgmt,form view,,Config: Leftover Utilisation,form config,docs/config/exports/staging/config_leftover_utilisation.json,$.questions[4].q,TEXT RESOURCE_KIND question label,questions.4.q,Bank item kind,,,,,
